review_volume,precision_among_reviewed,fraud_dollars_captured,fraud_loss_remaining,fp_intervention_cost,review_cost,total_system_cost,review_effectiveness,policy_label,base_policy,info_set,deployable,is_oracle_reference,condition,e_true,e_hat,r_true,r_hat,abstention_rate,overlap_with_d1_oracle,spearman_vs_oracle_benefit,capacity_utilization,seed,capacity
1504,0.361,160927.69,500116.37,35132.6,37600.0,572848.97,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,0.98496,0.752,1.0,0.752,1246,2000
2000,0.33,180283.37,480760.69,49334.25,50000.0,580094.94,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.768347,0.692911,1.0,1246,2000
1639,0.3453,165388.31,495655.74,39675.72,40975.0,576306.46,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,0.98361,0.746161,0.692911,0.8195,1246,2000
2000,0.512,94360.93,566683.13,41120.16,50000.0,657803.29,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.230769,1.0,1.0,1246,2000
2000,0.313,190629.27,470414.79,57704.48,50000.0,578119.27,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.72637,0.367085,1.0,1246,2000
2000,0.313,190629.27,470414.79,57704.48,50000.0,578119.27,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.72637,0.367085,1.0,1246,2000
2000,0.345,185646.56,475397.5,47014.47,50000.0,572411.97,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,1.0,1.0,1.0,1246,2000
1504,0.361,160927.69,500116.37,35132.6,37600.0,572848.97,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,0.98496,0.752,1.0,0.752,1246,2000
2000,0.338,186387.26,474656.8,48808.09,50000.0,573464.89,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.942691,0.998257,1.0,1246,2000
2000,0.338,186387.26,474656.8,48808.09,50000.0,573464.89,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,0.97996,0.942691,0.998257,1.0,1246,2000
2000,0.512,94360.93,566683.13,41120.16,50000.0,657803.29,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.230769,1.0,1.0,1246,2000
2000,0.313,190629.27,470414.79,57704.48,50000.0,578119.27,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.72637,0.367085,1.0,1246,2000
2000,0.313,190629.27,470414.79,57704.48,50000.0,578119.27,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.72637,0.367085,1.0,1246,2000
2000,0.345,185646.56,475397.5,47014.47,50000.0,572411.97,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,1.0,1.0,1.0,1246,2000
1504,0.361,160927.69,500116.37,35132.6,37600.0,572848.97,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,0.98496,0.752,1.0,0.752,1246,2000
2000,0.354,182577.58,478466.48,44772.26,50000.0,573238.75,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.911132,0.997618,1.0,1246,2000
985,0.3827,131132.9,529911.16,22279.07,24625.0,576815.23,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,0.99015,0.4925,0.997618,0.4925,1246,2000
2000,0.512,94360.93,566683.13,41120.16,50000.0,657803.29,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.230769,1.0,1.0,1246,2000
2000,0.313,190629.27,470414.79,57704.48,50000.0,578119.27,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.72637,0.367085,1.0,1246,2000
2000,0.3025,185417.01,475627.05,59159.84,50000.0,584786.89,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.618778,0.363415,1.0,1246,2000
2000,0.345,185646.56,475397.5,47014.47,50000.0,572411.97,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,1.0,1.0,1.0,1246,2000
1504,0.361,160927.69,500116.37,35132.6,37600.0,572848.97,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,0.98496,0.752,1.0,0.752,1246,2000
2000,0.3235,179474.1,481569.96,50320.61,50000.0,581890.57,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.714531,0.832066,1.0,1246,2000
1807,0.3326,173292.21,487751.85,45126.27,45175.0,578053.12,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,0.98193,0.701072,0.832066,0.9035,1246,2000
2000,0.498,97749.47,571340.09,43462.17,50000.0,664802.26,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,ORACLE,0.8,0.8,25.0,25.0,,0.253526,1.0,1.0,1263,2000
2000,0.3175,192390.34,476699.22,59449.12,50000.0,586148.34,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,ORACLE,0.8,0.8,25.0,25.0,,0.730104,0.364407,1.0,1263,2000
2000,0.3175,192390.34,476699.22,59449.12,50000.0,586148.34,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,ORACLE,0.8,0.8,25.0,25.0,,0.730104,0.364407,1.0,1263,2000
2000,0.3565,189006.15,480083.41,48516.34,50000.0,578599.75,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,ORACLE,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1263,2000
1498,0.3598,162124.5,506965.06,36837.17,37450.0,581252.23,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,ORACLE,0.8,0.8,25.0,25.0,0.98502,0.749,1.0,0.749,1263,2000
2000,0.3565,189006.15,480083.41,48516.34,50000.0,578599.75,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,ORACLE,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1263,2000
1498,0.3598,162124.5,506965.06,36837.17,37450.0,581252.23,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,ORACLE,0.8,0.8,25.0,25.0,0.98502,0.749,1.0,0.749,1263,2000
2000,0.498,97749.47,571340.09,43462.17,50000.0,664802.26,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.253526,1.0,1.0,1263,2000
2000,0.3175,192390.34,476699.22,59449.12,50000.0,586148.34,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.730104,0.364407,1.0,1263,2000
2000,0.316,190305.24,478784.32,59702.45,50000.0,588486.77,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.682793,0.362557,1.0,1263,2000
2000,0.3565,189006.15,480083.41,48516.34,50000.0,578599.75,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1263,2000
1498,0.3598,162124.5,506965.06,36837.17,37450.0,581252.23,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,0.98502,0.749,1.0,0.749,1263,2000
2000,0.3485,185957.4,483132.16,48968.34,50000.0,582100.5,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.826484,0.998233,1.0,1263,2000
1510,0.3616,165552.3,503537.26,36843.51,37750.0,578130.77,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,0.9849,0.726513,0.998233,0.755,1263,2000
2000,0.498,97749.47,571340.09,43462.17,50000.0,664802.26,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.253526,1.0,1.0,1263,2000
2000,0.3175,192390.34,476699.22,59449.12,50000.0,586148.34,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.730104,0.364407,1.0,1263,2000
2000,0.3015,180060.47,489029.09,60247.73,50000.0,599276.82,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.557632,0.354143,1.0,1263,2000
2000,0.3565,189006.15,480083.41,48516.34,50000.0,578599.75,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1263,2000
1498,0.3598,162124.5,506965.06,36837.17,37450.0,581252.23,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,0.98502,0.749,1.0,0.749,1263,2000
2000,0.336,179872.84,489216.72,49770.93,50000.0,588987.66,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.618123,0.990889,1.0,1263,2000
1521,0.3452,157668.23,511421.33,37889.29,38025.0,587335.62,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,0.98479,0.585322,0.990889,0.7605,1263,2000
2000,0.498,97749.47,571340.09,43462.17,50000.0,664802.26,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,0.253526,1.0,1.0,1263,2000
2000,0.3175,192390.34,476699.22,59449.12,50000.0,586148.34,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,0.730104,0.364407,1.0,1263,2000
2000,0.3175,192390.34,476699.22,59449.12,50000.0,586148.34,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,0.730104,0.364407,1.0,1263,2000
2000,0.3565,189006.15,480083.41,48516.34,50000.0,578599.75,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1263,2000
1498,0.3598,162124.5,506965.06,36837.17,37450.0,581252.23,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,0.98502,0.749,1.0,0.749,1263,2000
2000,0.349,184234.04,484855.52,49424.91,50000.0,584280.42,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,0.878816,0.910222,1.0,1263,2000
1531,0.3586,162284.87,506804.69,37855.06,38275.0,582934.75,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,0.98469,0.761097,0.910222,0.7655,1263,2000
2000,0.498,97749.47,571340.09,43462.17,50000.0,664802.26,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.253526,1.0,1.0,1263,2000
2000,0.3175,192390.34,476699.22,59449.12,50000.0,586148.34,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.730104,0.364407,1.0,1263,2000
2000,0.3175,192390.34,476699.22,59449.12,50000.0,586148.34,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.730104,0.364407,1.0,1263,2000
2000,0.3565,189006.15,480083.41,48516.34,50000.0,578599.75,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1263,2000
1498,0.3598,162124.5,506965.06,36837.17,37450.0,581252.23,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,0.98502,0.749,1.0,0.749,1263,2000
2000,0.341,180483.73,488605.83,50752.3,50000.0,589358.13,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.759015,0.691653,1.0,1263,2000
1632,0.3493,162608.42,506481.14,41459.52,40800.0,588740.66,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,0.98368,0.733652,0.691653,0.816,1263,2000
2000,0.498,97749.47,571340.09,43462.17,50000.0,664802.26,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.253526,1.0,1.0,1263,2000
2000,0.3175,192390.34,476699.22,59449.12,50000.0,586148.34,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.730104,0.364407,1.0,1263,2000
2000,0.3175,192390.34,476699.22,59449.12,50000.0,586148.34,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.730104,0.364407,1.0,1263,2000
2000,0.3565,189006.15,480083.41,48516.34,50000.0,578599.75,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,1.0,1.0,1.0,1263,2000
1498,0.3598,162124.5,506965.06,36837.17,37450.0,581252.23,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,0.98502,0.749,1.0,0.749,1263,2000
2000,0.3445,187810.21,481279.35,50493.32,50000.0,581772.67,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.94742,0.998246,1.0,1263,2000
2000,0.3445,187810.21,481279.35,50493.32,50000.0,581772.67,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,0.97976,0.94742,0.998246,1.0,1263,2000
2000,0.498,97749.47,571340.09,43462.17,50000.0,664802.26,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.253526,1.0,1.0,1263,2000
2000,0.3175,192390.34,476699.22,59449.12,50000.0,586148.34,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.730104,0.364407,1.0,1263,2000
2000,0.3175,192390.34,476699.22,59449.12,50000.0,586148.34,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.730104,0.364407,1.0,1263,2000
2000,0.3565,189006.15,480083.41,48516.34,50000.0,578599.75,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,1.0,1.0,1.0,1263,2000
1498,0.3598,162124.5,506965.06,36837.17,37450.0,581252.23,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,0.98502,0.749,1.0,0.749,1263,2000
2000,0.363,185556.94,483532.62,46322.61,50000.0,579855.24,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.914792,0.997622,1.0,1263,2000
1007,0.3793,128551.22,540538.34,23961.67,25175.0,589675.02,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,0.98993,0.5035,0.997622,0.5035,1263,2000
2000,0.498,97749.47,571340.09,43462.17,50000.0,664802.26,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.253526,1.0,1.0,1263,2000
2000,0.3175,192390.34,476699.22,59449.12,50000.0,586148.34,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.730104,0.364407,1.0,1263,2000
2000,0.3105,187136.68,481952.88,59855.49,50000.0,591808.36,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.646091,0.360356,1.0,1263,2000
2000,0.3565,189006.15,480083.41,48516.34,50000.0,578599.75,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,1.0,1.0,1.0,1263,2000
1498,0.3598,162124.5,506965.06,36837.17,37450.0,581252.23,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,0.98502,0.749,1.0,0.749,1263,2000
2000,0.332,183180.89,485908.67,51103.02,50000.0,587011.69,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.713796,0.833722,1.0,1263,2000
1846,0.3402,177298.0,491791.56,46933.61,46150.0,584875.17,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,0.98154,0.710854,0.833722,0.923,1263,2000
2000,0.5,106524.52,564582.68,43044.64,50000.0,657627.31,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,ORACLE,0.8,0.8,25.0,25.0,,0.255099,1.0,1.0,1280,2000
2000,0.308,200189.03,470918.17,60577.43,50000.0,581495.6,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,ORACLE,0.8,0.8,25.0,25.0,,0.735358,0.366063,1.0,1280,2000
2000,0.308,200189.03,470918.17,60577.43,50000.0,581495.6,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,ORACLE,0.8,0.8,25.0,25.0,,0.735358,0.366063,1.0,1280,2000
2000,0.3415,194090.71,477016.49,49619.72,50000.0,576636.21,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,ORACLE,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1280,2000
1564,0.3529,174648.11,496459.09,38796.01,39100.0,574355.1,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,ORACLE,0.8,0.8,25.0,25.0,0.98436,0.782,1.0,0.782,1280,2000
2000,0.3415,194090.71,477016.49,49619.72,50000.0,576636.21,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,ORACLE,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1280,2000
1564,0.3529,174648.11,496459.09,38796.01,39100.0,574355.1,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,ORACLE,0.8,0.8,25.0,25.0,0.98436,0.782,1.0,0.782,1280,2000
2000,0.5,106524.52,564582.68,43044.64,50000.0,657627.31,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.255099,1.0,1.0,1280,2000
2000,0.308,200189.03,470918.17,60577.43,50000.0,581495.6,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.735358,0.366063,1.0,1280,2000
2000,0.3165,201782.07,469325.13,59619.17,50000.0,578944.31,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.670844,0.364018,1.0,1280,2000
2000,0.3415,194090.71,477016.49,49619.72,50000.0,576636.21,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1280,2000
1564,0.3529,174648.11,496459.09,38796.01,39100.0,574355.1,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,0.98436,0.782,1.0,0.782,1280,2000
2000,0.342,193577.63,477529.57,49571.17,50000.0,577100.74,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.801802,0.998283,1.0,1280,2000
1546,0.3499,171453.73,499653.47,38145.08,38650.0,576448.55,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,0.98454,0.721359,0.998283,0.773,1280,2000
2000,0.5,106524.52,564582.68,43044.64,50000.0,657627.31,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.255099,1.0,1.0,1280,2000
2000,0.308,200189.03,470918.17,60577.43,50000.0,581495.6,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.735358,0.366063,1.0,1280,2000
2000,0.2975,189753.28,481353.92,61702.25,50000.0,593056.17,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.525553,0.35542,1.0,1280,2000
2000,0.3415,194090.71,477016.49,49619.72,50000.0,576636.21,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1280,2000
1564,0.3529,174648.11,496459.09,38796.01,39100.0,574355.1,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,0.98436,0.782,1.0,0.782,1280,2000
2000,0.337,188457.87,482649.33,49770.29,50000.0,582419.62,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.605781,0.990957,1.0,1280,2000
1589,0.348,173983.61,497123.59,39671.68,39725.0,576520.27,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,0.98411,0.563834,0.990957,0.7945,1280,2000
2000,0.5,106524.52,564582.68,43044.64,50000.0,657627.31,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,0.255099,1.0,1.0,1280,2000
2000,0.308,200189.03,470918.17,60577.43,50000.0,581495.6,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,0.735358,0.366063,1.0,1280,2000
2000,0.308,200189.03,470918.17,60577.43,50000.0,581495.6,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,0.735358,0.366063,1.0,1280,2000
